0.296000, -1.278000
0.342310, -1.278009
0.389087, -1.278752
0.436085, -1.279871
0.483059, -1.281011
0.529762, -1.281816
0.575950, -1.281930
0.621377, -1.280996
0.665796, -1.278657
0.708963, -1.274559
0.750632, -1.268345
0.790557, -1.259658
0.828492, -1.248143
0.864193, -1.233443
0.897413, -1.215202
0.927906, -1.193063
0.955428, -1.166672
0.979733, -1.135671
1.000754, -1.099973
1.020180, -1.062113
1.040688, -1.026105
1.064964, -0.995978
1.095115, -0.975036
1.130632, -0.963332
1.170274, -0.960006
1.212802, -0.964199
1.256976, -0.975051
1.301554, -0.991702
1.345296, -1.013293
1.386963, -1.038964
1.425313, -1.067856
1.459113, -1.099112
1.487670, -1.132125
1.511248, -1.166729
1.530208, -1.202801
1.544910, -1.240220
1.555717, -1.278865
1.562987, -1.318613
1.567084, -1.359343
1.568366, -1.400933
1.567196, -1.443261
1.563935, -1.486207
1.558942, -1.529647
1.552580, -1.573460
1.545208, -1.617525
1.537189, -1.661720
1.528883, -1.705923
1.520650, -1.750012
1.512852, -1.793866
1.505782, -1.837387
1.499480, -1.880569
1.493926, -1.923427
1.489097, -1.965976
1.484975, -2.008231
1.481538, -2.050208
1.478766, -2.091922
1.476639, -2.133388
1.475135, -2.174620
1.474235, -2.215635
1.473918, -2.256448
1.474163, -2.297073
1.474950, -2.337526
1.476258, -2.377822
1.478067, -2.417976
1.480357, -2.458003
1.483106, -2.497919
1.486294, -2.537738
1.489901, -2.577477
1.493906, -2.617149
1.498289, -2.656771
1.503028, -2.696357
1.508105, -2.735923
1.513497, -2.775484
1.519185, -2.815054
1.525148, -2.854650
1.531366, -2.894286
1.537817, -2.933977
1.544482, -2.973739
1.551340, -3.013587
1.558370, -3.053536
1.565552, -3.093601
1.572865, -3.133797
1.580290, -3.174141
1.587804, -3.214645
1.595388, -3.255327
1.603022, -3.296201
1.610684, -3.337282
1.618354, -3.378586
1.626012, -3.420127
1.633637, -3.461921
1.641209, -3.503983
1.648707, -3.546328
1.656115, -3.588967
1.663438, -3.631889
1.670688, -3.675077
1.677876, -3.718516
1.685013, -3.762189
1.692109, -3.806079
1.699177, -3.850170
1.706227, -3.894445
1.713270, -3.938889
1.720317, -3.983484
1.727380, -4.028214
1.734470, -4.073063
1.741598, -4.118013
1.748774, -4.163050
1.756011, -4.208156
1.763318, -4.253315
1.770709, -4.298511
1.778192, -4.343726
1.785780, -4.388945
1.793484, -4.434151
1.801314, -4.479327
1.809283, -4.524458
1.817400, -4.569527
1.825678, -4.614516
1.834127, -4.659411
1.842759, -4.704194
1.851584, -4.748849
1.860613, -4.793359
1.869859, -4.837709
1.879331, -4.881881
1.889042, -4.925859
1.899001, -4.969627
1.909221, -5.013169
1.919713, -5.056467
1.930486, -5.099505
1.941554, -5.142267
1.952926, -5.184737
1.964615, -5.226898
1.976630, -5.268733
1.988984, -5.310227
2.001686, -5.351362
2.014750, -5.392122
2.028184, -5.432491
2.042002, -5.472453
2.056213, -5.511990
2.070829, -5.551087
2.085862, -5.589727
2.101321, -5.627893
2.117219, -5.665570
2.133566, -5.702740
2.150373, -5.739387
2.167653, -5.775495
2.185415, -5.811047
2.203671, -5.846028
2.222432, -5.880419
2.241709, -5.914206
2.261513, -5.947371
2.281856, -5.979898
2.302749, -6.011770
2.324202, -6.042972
2.346227, -6.073487
2.368835, -6.103298
2.392036, -6.132388
2.415843, -6.160742
2.440267, -6.188343
2.465317, -6.215175
2.491007, -6.241220
2.517346, -6.266463
2.544345, -6.290888
2.572017, -6.314476
2.600371, -6.337214
2.629420, -6.359082
2.659174, -6.380067
2.689645, -6.400150
2.720843, -6.419315
2.752774, -6.437552
2.785424, -6.454871
2.818769, -6.471291
2.852787, -6.486828
2.887457, -6.501502
2.922757, -6.515329
2.958663, -6.528327
2.995154, -6.540515
3.032209, -6.551910
3.069804, -6.562530
3.107917, -6.572392
3.146528, -6.581515
3.185612, -6.589915
3.225149, -6.597612
3.265116, -6.604623
3.305491, -6.610965
3.346252, -6.616656
3.387377, -6.621715
3.428843, -6.626158
3.470630, -6.630004
3.512713, -6.633270
3.555072, -6.635975
3.597684, -6.638135
3.640527, -6.639770
3.683579, -6.640896
3.726817, -6.641531
3.770221, -6.641694
3.813767, -6.641401
3.857433, -6.640672
3.901198, -6.639523
3.945039, -6.637972
3.988934, -6.636037
4.032861, -6.633736
4.076798, -6.631086
4.120722, -6.628107
4.164613, -6.624814
4.208446, -6.621226
4.252201, -6.617362
4.295855, -6.613237
4.339387, -6.608871
4.382773, -6.604282
4.425992, -6.599486
4.469022, -6.594502
4.511841, -6.589347
4.554442, -6.584031
4.596831, -6.578557
4.639015, -6.572928
4.681000, -6.567145
4.722793, -6.561212
4.764401, -6.555131
4.805831, -6.548904
4.847089, -6.542533
4.888183, -6.536022
4.929118, -6.529372
4.969902, -6.522586
5.010541, -6.515667
5.051043, -6.508617
5.091413, -6.501438
5.131659, -6.494134
5.171787, -6.486705
5.211804, -6.479156
5.251718, -6.471488
5.291533, -6.463703
5.331258, -6.455805
5.370899, -6.447795
5.410463, -6.439677
5.449957, -6.431452
5.489386, -6.423124
5.528759, -6.414694
5.568081, -6.406165
5.607360, -6.397539
5.646602, -6.388819
5.685814, -6.380008
5.725003, -6.371107
5.764175, -6.362120
5.803337, -6.353049
5.842497, -6.343895
5.881660, -6.334663
5.920833, -6.325353
5.960023, -6.315970
5.999238, -6.306514
6.038483, -6.296989
6.077765, -6.287397
6.117092, -6.277740
6.156469, -6.268021
6.195904, -6.258243
6.235403, -6.248407
6.274974, -6.238517
6.314621, -6.228574
6.354342, -6.218570
6.394124, -6.208490
6.433952, -6.198316
6.473815, -6.188033
6.513698, -6.177624
6.553588, -6.167071
6.593473, -6.156359
6.633339, -6.145472
6.673172, -6.134391
6.712960, -6.123102
6.752688, -6.111587
6.792345, -6.099830
6.831917, -6.087814
6.871389, -6.075523
6.910750, -6.062940
6.949986, -6.050048
6.989084, -6.036832
7.028030, -6.023274
7.066811, -6.009359
7.105414, -5.995068
7.143826, -5.980387
7.182033, -5.965298
7.220023, -5.949785
7.257781, -5.933831
7.295295, -5.917420
7.332552, -5.900535
7.369537, -5.883160
7.406239, -5.865277
7.442643, -5.846872
7.478737, -5.827926
7.514507, -5.808423
7.549939, -5.788348
7.585022, -5.767683
7.619741, -5.746411
7.654083, -5.724517
7.688036, -5.701987
7.721594, -5.678825
7.754755, -5.655046
7.787516, -5.630664
7.819875, -5.605694
7.851829, -5.580150
7.883375, -5.554046
7.914512, -5.527397
7.945236, -5.500217
7.975545, -5.472520
8.005437, -5.444320
8.034909, -5.415633
8.063958, -5.386471
8.092582, -5.356850
8.120779, -5.326783
8.148545, -5.296286
8.175879, -5.265372
8.202777, -5.234055
8.229238, -5.202351
8.255259, -5.170272
8.280837, -5.137835
8.305970, -5.105052
8.330655, -5.071938
8.354891, -5.038504
8.378680, -5.004758
8.402023, -4.970704
8.424920, -4.936350
8.447375, -4.901702
8.469387, -4.866767
8.490958, -4.831551
8.512089, -4.796060
8.532783, -4.760301
8.553039, -4.724280
8.572859, -4.688004
8.592246, -4.651479
8.611199, -4.614711
8.629721, -4.577708
8.647812, -4.540475
8.665474, -4.503018
8.682708, -4.465345
8.699516, -4.427462
8.715899, -4.389375
8.731858, -4.351090
8.747395, -4.312615
8.762510, -4.273955
8.777206, -4.235116
8.791483, -4.196106
8.805343, -4.156931
8.818787, -4.117597
8.831816, -4.078110
8.844432, -4.038478
8.856636, -3.998706
8.868429, -3.958800
8.879813, -3.918768
8.890789, -3.878616
8.901359, -3.838350
8.911523, -3.797976
8.921283, -3.757502
8.930640, -3.716933
8.939596, -3.676276
8.948151, -3.635537
8.956308, -3.594723
8.964067, -3.553840
8.971431, -3.512894
8.978399, -3.471893
8.984974, -3.430842
8.991156, -3.389748
8.996948, -3.348618
9.002350, -3.307457
9.007364, -3.266272
9.011990, -3.225070
9.016232, -3.183857
9.020089, -3.142639
9.023562, -3.101424
9.026655, -3.060216
9.029366, -3.019024
9.031699, -2.977852
9.033654, -2.936708
9.035238, -2.895592
9.036455, -2.854503
9.037313, -2.813442
9.037817, -2.772409
9.037975, -2.731402
9.037791, -2.690421
9.037273, -2.649466
9.036427, -2.608538
9.035259, -2.567634
9.033775, -2.526755
9.031982, -2.485901
9.029885, -2.445071
9.027492, -2.404265
9.024808, -2.363482
9.021839, -2.322723
9.018593, -2.281986
9.015075, -2.241271
9.011291, -2.200579
9.007248, -2.159908
9.002953, -2.119258
8.998410, -2.078629
8.993627, -2.038021
8.988610, -1.997433
8.983365, -1.956864
8.977899, -1.916315
8.972217, -1.875785
8.966326, -1.835274
8.960233, -1.794781
8.953943, -1.754306
8.947463, -1.713849
8.940799, -1.673409
8.933957, -1.632985
8.926944, -1.592578
8.919765, -1.552187
8.912428, -1.511812
8.904939, -1.471453
8.897303, -1.431108
8.889527, -1.390778
8.881617, -1.350462
8.873580, -1.310160
8.865422, -1.269872
8.857149, -1.229597
8.848767, -1.189335
8.840283, -1.149085
8.831703, -1.108847
8.823033, -1.068621
8.814279, -1.028406
8.805448, -0.988202
8.796546, -0.948009
8.787580, -0.907826
8.778555, -0.867653
8.769478, -0.827489
8.760355, -0.787334
8.751193, -0.747189
8.741997, -0.707051
8.732774, -0.666922
8.723527, -0.626801
8.714257, -0.586688
8.704968, -0.546583
8.695659, -0.506487
8.686334, -0.466399
8.676993, -0.426321
8.667639, -0.386251
8.658272, -0.346190
8.648895, -0.306139
8.639510, -0.266098
8.630118, -0.226066
8.620720, -0.186044
8.611320, -0.146032
8.601917, -0.106031
8.592514, -0.066039
8.583113, -0.026058
8.573716, 0.013912
8.564323, 0.053871
8.554937, 0.093819
8.545560, 0.133756
8.536192, 0.173681
8.526837, 0.213595
8.517495, 0.253497
8.508168, 0.293388
8.498858, 0.333266
8.489567, 0.373132
8.480296, 0.412986
8.471047, 0.452827
8.461821, 0.492655
8.452622, 0.532471
8.443449, 0.572273
8.434305, 0.612062
8.425192, 0.651838
8.416111, 0.691600
8.407064, 0.731348
8.398052, 0.771083
8.389078, 0.810803
8.380142, 0.850510
8.371248, 0.890201
8.362396, 0.929878
8.353588, 0.969541
8.344826, 1.009188
8.336111, 1.048821
8.327445, 1.088438
8.318831, 1.128040
8.310269, 1.167626
8.301761, 1.207196
8.293310, 1.246750
8.284916, 1.286289
8.276581, 1.325811
8.268308, 1.365316
8.260095, 1.404806
8.251934, 1.444281
8.243816, 1.483743
8.235731, 1.523195
8.227670, 1.562638
8.219623, 1.602075
8.211580, 1.641506
8.203532, 1.680935
8.195469, 1.720363
8.187382, 1.759792
8.179261, 1.799224
8.171097, 1.838661
8.162880, 1.878105
8.154600, 1.917557
8.146248, 1.957021
8.137815, 1.996497
8.129290, 2.035987
8.120664, 2.075494
8.111928, 2.115020
8.103071, 2.154566
8.094086, 2.194135
8.084961, 2.233728
8.075687, 2.273347
8.066255, 2.312995
8.056656, 2.352673
8.046879, 2.392382
8.036914, 2.432126
8.026754, 2.471906
8.016387, 2.511724
8.005804, 2.551582
7.994996, 2.591481
7.983954, 2.631424
7.972667, 2.671413
7.961126, 2.711450
7.949321, 2.751536
7.937243, 2.791674
7.924883, 2.831865
7.912230, 2.872112
7.899275, 2.912416
7.886009, 2.952779
7.872422, 2.993204
7.858505, 3.033691
7.844253, 3.074237
7.829669, 3.114831
7.814752, 3.155464
7.799505, 3.196124
7.783929, 3.236802
7.768024, 3.277488
7.751792, 3.318172
7.735235, 3.358842
7.718353, 3.399490
7.701148, 3.440104
7.683621, 3.480675
7.665773, 3.521192
7.647605, 3.561645
7.629119, 3.602025
7.610316, 3.642320
7.591197, 3.682521
7.571764, 3.722617
7.552017, 3.762598
7.531958, 3.802455
7.511587, 3.842176
7.490908, 3.881751
7.469919, 3.921171
7.448624, 3.960425
7.427022, 3.999503
7.405116, 4.038395
7.382906, 4.077090
7.360394, 4.115579
7.337581, 4.153851
7.314467, 4.191896
7.291056, 4.229703
7.267346, 4.267263
7.243341, 4.304565
7.219041, 4.341600
7.194447, 4.378356
7.169560, 4.414824
7.144382, 4.450994
7.118915, 4.486855
7.093158, 4.522397
7.067114, 4.557609
7.040784, 4.592483
7.014168, 4.627007
6.987269, 4.661172
6.960087, 4.694966
6.932624, 4.728380
6.904880, 4.761404
6.876858, 4.794028
6.848558, 4.826241
6.819981, 4.858032
6.791129, 4.889393
6.762003, 4.920313
6.732605, 4.950780
6.702935, 4.980787
6.672994, 5.010321
6.642785, 5.039373
6.612307, 5.067932
6.581564, 5.095990
6.550554, 5.123534
6.519281, 5.150555
6.487744, 5.177044
6.455946, 5.202988
6.423888, 5.228380
6.391570, 5.253207
6.358994, 5.277461
6.326162, 5.301130
6.293074, 5.324205
6.259732, 5.346676
6.226136, 5.368531
6.192289, 5.389762
6.158191, 5.410357
6.123844, 5.430307
6.089249, 5.449602
6.054407, 5.468230
6.019319, 5.486183
5.983986, 5.503449
5.948411, 5.520019
5.912593, 5.535883
5.876535, 5.551029
5.840237, 5.565449
5.803701, 5.579131
5.766928, 5.592066
5.729919, 5.604243
5.692676, 5.615653
5.655199, 5.626284
5.617490, 5.636127
5.579551, 5.645177
5.541388, 5.653448
5.503007, 5.660959
5.464416, 5.667728
5.425620, 5.673776
5.386626, 5.679120
5.347442, 5.683781
5.308073, 5.687776
5.268527, 5.691126
5.228810, 5.693848
5.188928, 5.695962
5.148888, 5.697488
5.108698, 5.698443
5.068362, 5.698847
5.027890, 5.698719
4.987285, 5.698078
4.946557, 5.696943
4.905710, 5.695333
4.864753, 5.693267
4.823690, 5.690764
4.782530, 5.687843
4.741278, 5.684523
4.699942, 5.680823
4.658528, 5.676762
4.617042, 5.672358
4.575491, 5.667632
4.533883, 5.662602
4.492223, 5.657286
4.450518, 5.651705
4.408775, 5.645876
4.367000, 5.639820
4.325201, 5.633554
4.283383, 5.627099
4.241554, 5.620472
4.199720, 5.613694
4.157887, 5.606782
4.116063, 5.599757
4.074254, 5.592636
4.032466, 5.585439
3.990707, 5.578185
3.948982, 5.570894
3.907299, 5.563583
3.865665, 5.556272
3.824085, 5.548980
3.782566, 5.541726
3.741116, 5.534529
3.699740, 5.527409
3.658446, 5.520383
3.617237, 5.513463
3.576111, 5.506645
3.535064, 5.499924
3.494094, 5.493293
3.453197, 5.486746
3.412370, 5.480278
3.371611, 5.473881
3.330915, 5.467551
3.290281, 5.461281
3.249705, 5.455065
3.209183, 5.448898
3.168713, 5.442773
3.128292, 5.436684
3.087916, 5.430626
3.047583, 5.424591
3.007289, 5.418575
2.967032, 5.412571
2.926807, 5.406574
2.886612, 5.400577
2.846445, 5.394574
2.806301, 5.388560
2.766178, 5.382528
2.726073, 5.376472
2.685982, 5.370386
2.645903, 5.364265
2.605832, 5.358103
2.565766, 5.351892
2.525703, 5.345628
2.485638, 5.339305
2.445570, 5.332916
2.405494, 5.326455
2.365408, 5.319916
2.325309, 5.313294
2.285193, 5.306583
2.245058, 5.299776
2.204903, 5.292873
2.164729, 5.285882
2.124538, 5.278807
2.084332, 5.271656
2.044112, 5.264434
2.003881, 5.257149
1.963639, 5.249806
1.923388, 5.242412
1.883131, 5.234973
1.842868, 5.227496
1.802602, 5.219987
1.762334, 5.212453
1.722066, 5.204899
1.681800, 5.197332
1.641537, 5.189759
1.601279, 5.182186
1.561027, 5.174619
1.520784, 5.167065
1.480551, 5.159530
1.440329, 5.152021
1.400121, 5.144543
1.359928, 5.137103
1.319752, 5.129708
1.279594, 5.122364
1.239456, 5.115078
1.199340, 5.107855
1.159248, 5.100702
1.119180, 5.093625
1.079138, 5.086621
1.039119, 5.079681
0.999122, 5.072795
0.959145, 5.065956
0.919188, 5.059153
