0.202222, -0.788667
0.238389, -0.780310
0.274604, -0.772082
0.310847, -0.763944
0.347100, -0.755857
0.383343, -0.747783
0.419560, -0.739684
0.455730, -0.731521
0.491835, -0.723257
0.527857, -0.714854
0.563776, -0.706272
0.599574, -0.697473
0.635232, -0.688420
0.670733, -0.679074
0.706055, -0.669396
0.741183, -0.659350
0.776095, -0.648895
0.810775, -0.637994
0.845203, -0.626609
0.879394, -0.614748
0.913444, -0.602526
0.947459, -0.590077
0.981547, -0.577533
1.015815, -0.565026
1.050369, -0.552689
1.085316, -0.540654
1.120764, -0.529054
1.156820, -0.518020
1.193589, -0.507685
1.231164, -0.498178
1.269483, -0.489582
1.308403, -0.481959
1.347777, -0.475368
1.387462, -0.469870
1.427311, -0.465526
1.467181, -0.462395
1.506926, -0.460539
1.546400, -0.460019
1.585460, -0.460893
1.623960, -0.463223
1.661755, -0.467069
1.698701, -0.472492
1.734651, -0.479553
1.769461, -0.488310
1.802986, -0.498826
1.835081, -0.511160
1.865601, -0.525373
1.894402, -0.541525
1.921356, -0.559665
1.946471, -0.579751
1.969815, -0.601703
1.991455, -0.625440
2.011459, -0.650881
2.029894, -0.677946
2.046827, -0.706554
2.062327, -0.736625
2.076460, -0.768077
2.089294, -0.800830
2.100897, -0.834803
2.111335, -0.869916
2.120677, -0.906087
2.128989, -0.943237
2.136340, -0.981285
2.142797, -1.020149
2.148427, -1.059749
2.153298, -1.100005
2.157477, -1.140835
2.161032, -1.182160
2.164029, -1.223897
2.166538, -1.265968
2.168624, -1.308290
2.170356, -1.350784
2.171801, -1.393369
2.173026, -1.435963
2.174100, -1.478486
2.175088, -1.520858
2.176060, -1.562998
2.177082, -1.604825
2.178221, -1.646259
2.179522, -1.687252
2.180984, -1.727813
2.182603, -1.767959
2.184377, -1.807707
2.186300, -1.847071
2.188370, -1.886068
2.190582, -1.924714
2.192932, -1.963025
2.195417, -2.001018
2.198032, -2.038707
2.200775, -2.076110
2.203640, -2.113243
2.206624, -2.150121
2.209723, -2.186761
2.212934, -2.223178
2.216252, -2.259389
2.219674, -2.295409
2.223195, -2.331256
2.226813, -2.366944
2.230522, -2.402490
2.234320, -2.437910
