2.425666, 1.050329, 0.242624, 0.971103
2.463612, 1.058710, 0.235616, 0.972187
2.501680, 1.066724, 0.228959, 0.973230
2.549190, 1.077362, 0.227721, 0.974479
2.596768, 1.087978, 0.224704, 0.975669
2.634961, 1.096069, 0.220402, 0.976582
2.673175, 1.104233, 0.218314, 0.977460
2.721027, 1.114271, 0.215034, 0.978511
2.768866, 1.124619, 0.215053, 0.979514
2.816746, 1.135014, 0.214610, 0.980470
2.864771, 1.144945, 0.209981, 0.981381
2.922633, 1.155999, 0.201676, 0.982418
2.980686, 1.166353, 0.191795, 0.983398
3.019432, 1.173191, 0.188481, 0.984021
3.067904, 1.181710, 0.183355, 0.984766
3.106814, 1.187902, 0.176041, 0.985337
3.155634, 1.194604, 0.162044, 0.986022
3.214492, 1.200742, 0.139195, 0.986800
3.253872, 1.203540, 0.120658, 0.987295
3.303177, 1.206192, 0.100145, 0.987888
3.342673, 1.207583, 0.082524, 0.988342
3.382211, 1.207756, 0.060986, 0.988779
3.431603, 1.205512, 0.024878, 0.989303
3.480730, 1.199798, -0.023549, 0.989802
3.529230, 1.189952, -0.081699, 0.990278
3.577000, 1.176919, -0.140792, 0.990731
3.583683, 1.134869, -0.157487, 0.990850
3.590366, 1.092820, -0.174181, 0.990970
3.597049, 1.050770, -0.190876, 0.991089
3.603732, 1.008720, -0.207571, 0.991209
3.610415, 0.966670, -0.224266, 0.991328
3.617098, 0.924621, -0.240960, 0.991447
3.623781, 0.882571, -0.257655, 0.991567
3.630465, 0.840521, -0.274350, 0.991686
3.637148, 0.798472, -0.291045, 0.991806
3.643831, 0.756422, -0.307739, 0.991925
3.650514, 0.714372, -0.324434, 0.992045
3.657197, 0.672322, -0.341129, 0.992164
3.663880, 0.630273, -0.357824, 0.992283
3.670563, 0.588223, -0.374518, 0.992403
3.677246, 0.546173, -0.391213, 0.992522
3.683929, 0.504124, -0.407908, 0.992642
3.690612, 0.462074, -0.424603, 0.992761
3.697295, 0.420024, -0.441297, 0.992880
3.703978, 0.377974, -0.457992, 0.993000
3.710661, 0.335925, -0.474687, 0.993119
3.717344, 0.293875, -0.491382, 0.993239
3.724027, 0.251825, -0.508076, 0.993358
3.730710, 0.209776, -0.524771, 0.993477
3.737394, 0.167726, -0.541466, 0.993597
3.744077, 0.125676, -0.558161, 0.993716
3.750760, 0.083626, -0.574855, 0.993836
3.757443, 0.041577, -0.591550, 0.993955
3.764126, -0.000473, -0.608245, 0.994075
3.770809, -0.042523, -0.624940, 0.994194
3.777492, -0.084572, -0.641634, 0.994313
3.784175, -0.126622, -0.658329, 0.994433
3.790858, -0.168672, -0.675024, 0.994552
3.797541, -0.210722, -0.691719, 0.994672
3.804224, -0.252771, -0.708413, 0.994791
3.810907, -0.294821, -0.725108, 0.994910
3.817590, -0.336871, -0.741803, 0.995030
3.824273, -0.378920, -0.758497, 0.995149
3.830956, -0.420970, -0.775192, 0.995269
3.837639, -0.463020, -0.791887, 0.995388
3.844323, -0.505069, -0.808582, 0.995507
3.851006, -0.547119, -0.825276, 0.995627
3.857689, -0.589169, -0.841971, 0.995746
3.864372, -0.631219, -0.858666, 0.995866
3.871055, -0.673268, -0.875361, 0.995985
3.877738, -0.715318, -0.892055, 0.996105
3.884421, -0.757368, -0.908750, 0.996224
3.891104, -0.799417, -0.925445, 0.996343
3.897787, -0.841467, -0.942140, 0.996463
3.904470, -0.883517, -0.958834, 0.996582
3.911153, -0.925567, -0.975529, 0.996702
3.917836, -0.967616, -0.992224, 0.996821
3.924519, -1.009666, -1.008919, 0.996940
3.931202, -1.051716, -1.025613, 0.997060
3.937885, -1.093765, -1.042308, 0.997179
3.944568, -1.135815, -1.059003, 0.997299
3.951252, -1.177865, -1.075698, 0.997418
3.957935, -1.219915, -1.092392, 0.997537
3.964618, -1.261964, -1.109087, 0.997657
3.971301, -1.304014, -1.125782, 0.997776
3.977984, -1.346064, -1.142477, 0.997896
3.984667, -1.388113, -1.159171, 0.998015
3.991350, -1.430163, -1.175866, 0.998135
3.998033, -1.472213, -1.192561, 0.998254
4.004716, -1.514263, -1.209256, 0.998373
4.011399, -1.556312, -1.225950, 0.998493
4.018082, -1.598362, -1.242645, 0.998612
4.024765, -1.640412, -1.259340, 0.998732
4.031448, -1.682461, -1.276034, 0.998851
4.038131, -1.724511, -1.292729, 0.998970
4.044814, -1.766561, -1.309424, 0.999090
4.051498, -1.808611, -1.326119, 0.999209
4.058181, -1.850660, -1.342813, 0.999329
4.064864, -1.892710, -1.359508, 0.999448
4.071547, -1.934760, -1.376203, 0.999567
4.076559, -1.966297, -1.388724, 0.999657
4.084854, -2.005414, -1.382113, 0.999670
4.093113, -2.044538, -1.377105, 0.999682
4.103790, -2.093369, -1.370174, 0.999697
4.114088, -2.142281, -1.369184, 0.999711
4.122231, -2.181432, -1.368814, 0.999722
4.130067, -2.220646, -1.370565, 0.999732
4.138324, -2.259773, -1.367496, 0.999742
4.146705, -2.298875, -1.365450, 0.999752
4.157282, -2.347731, -1.362884, 0.999764
4.165955, -2.386770, -1.359504, 0.999773
4.178568, -2.445415, -1.360770, 0.999785
4.188700, -2.494366, -1.362921, 0.999795
4.196820, -2.533525, -1.363343, 0.999803
4.207386, -2.582386, -1.360953, 0.999812
4.216125, -2.621412, -1.358290, 0.999819
4.224465, -2.660525, -1.359815, 0.999826
4.233736, -2.709648, -1.369769, 0.999834
4.240410, -2.749080, -1.379191, 0.999840
4.249111, -2.798309, -1.382433, 0.999848
4.262567, -2.856753, -1.361877, 0.999856
4.274845, -2.894805, -1.329344, 0.999862
4.294492, -2.940758, -1.272461, 0.999868
4.317561, -2.985101, -1.212939, 0.999874
4.337994, -3.019479, -1.165331, 0.999879
4.365821, -3.061004, -1.105963, 0.999885
4.389846, -3.092976, -1.058321, 0.999889
4.415367, -3.123766, -1.010678, 0.999893
4.442326, -3.153306, -0.963034, 0.999897
4.470662, -3.181528, -0.915390, 0.999901
4.500310, -3.208369, -0.867746, 0.999905
4.531203, -3.233767, -0.820102, 0.999908
4.563270, -3.257665, -0.772457, 0.999912
4.604104, -3.286513, -0.725716, 0.999916
4.644404, -3.316096, -0.702120, 0.999920
4.675615, -3.341104, -0.700332, 0.999923
4.706298, -3.366761, -0.700138, 0.999926
4.737863, -3.391317, -0.686377, 0.999928
4.779500, -3.418961, -0.648045, 0.999932
4.823709, -3.442275, -0.591151, 0.999935
4.860284, -3.458454, -0.543692, 0.999937
4.897637, -3.472747, -0.496094, 0.999940
4.935640, -3.485209, -0.448461, 0.999942
4.983914, -3.498193, -0.388733, 0.999945
5.023036, -3.506503, -0.341088, 0.999947
5.072420, -3.514265, -0.281704, 0.999949
5.122174, -3.519131, -0.222985, 0.999952
5.162098, -3.521529, -0.180653, 0.999953
5.202083, -3.522388, -0.138667, 0.999955
5.272079, -3.522406, -0.086433, 0.999958
5.312075, -3.522317, -0.063416, 0.999960
5.351989, -3.519865, -0.026798, 0.999961
5.391606, -3.514401, 0.019650, 0.999963
5.430843, -3.506654, 0.067130, 0.999964
5.479257, -3.494198, 0.126817, 0.999966
5.517394, -3.482149, 0.174455, 0.999967
5.564188, -3.464558, 0.233837, 0.999969
5.609841, -3.444189, 0.293570, 0.999970
5.645445, -3.425968, 0.341218, 0.999971
5.680139, -3.406072, 0.388865, 0.999972
5.722118, -3.378924, 0.448250, 0.999974
5.754485, -3.355429, 0.495898, 0.999975
5.800846, -3.317364, 0.567370, 0.999976
5.837316, -3.283171, 0.627104, 0.999977
5.864992, -3.254298, 0.674752, 0.999978
5.897610, -3.216413, 0.734137, 0.999979
5.922038, -3.184744, 0.781785, 0.999980
5.944930, -3.151947, 0.829433, 0.999980
