-0.037158, 0.460421
-0.011624, 0.470145
0.013822, 0.479962
0.039188, 0.489843
0.064480, 0.499761
0.089707, 0.509689
0.114875, 0.519600
0.139993, 0.529466
0.165067, 0.539259
0.190105, 0.548952
0.215114, 0.558518
0.240103, 0.567929
0.265077, 0.577158
0.290046, 0.586177
0.315016, 0.594959
0.339994, 0.603477
0.364988, 0.611702
0.390006, 0.619608
0.415055, 0.627167
0.440143, 0.634352
0.465276, 0.641135
0.490461, 0.647497
0.515701, 0.653448
0.540995, 0.659007
0.566347, 0.664188
0.591756, 0.669010
0.617224, 0.673490
0.642752, 0.677643
0.668342, 0.681488
0.693994, 0.685040
0.719709, 0.688318
0.745490, 0.691337
0.771336, 0.694115
0.797250, 0.696668
0.823232, 0.699015
0.849284, 0.701170
0.875406, 0.703152
0.901601, 0.704977
0.927869, 0.706663
0.954211, 0.708225
0.980628, 0.709682
1.007122, 0.711049
1.033694, 0.712345
1.060345, 0.713584
1.087077, 0.714786
1.113890, 0.715966
1.140785, 0.717142
1.167765, 0.718330
1.194829, 0.719547
1.221979, 0.720810
1.249217, 0.722137
1.276544, 0.723543
1.303960, 0.725047
1.331467, 0.726664
1.359066, 0.728412
1.386758, 0.730307
1.414545, 0.732367
1.442428, 0.734609
1.470407, 0.737049
1.498485, 0.739704
1.526661, 0.742591
1.554939, 0.745728
1.583316, 0.749125
1.611786, 0.752771
1.640341, 0.756651
1.668971, 0.760745
1.697669, 0.765038
1.726424, 0.769512
1.755230, 0.774151
1.784077, 0.778936
1.812956, 0.783851
1.841859, 0.788880
1.870776, 0.794004
1.899701, 0.799207
1.928622, 0.804472
1.957533, 0.809782
1.986425, 0.815119
2.015287, 0.820466
2.044113, 0.825807
2.072893, 0.831125
2.101619, 0.836402
2.130282, 0.841620
2.158873, 0.846764
2.187384, 0.851816
2.215806, 0.856759
2.244130, 0.861576
2.272347, 0.866250
2.300450, 0.870764
2.328428, 0.875100
2.356275, 0.879242
2.383980, 0.883172
2.411535, 0.886874
2.438932, 0.890330
2.466162, 0.893523
2.493216, 0.896437
2.520086, 0.899054
2.546762, 0.901357
2.573237, 0.903329
2.599501, 0.904952
2.625546, 0.906211
2.651363, 0.907087
2.676944, 0.907564
2.702280, 0.907625
2.727361, 0.907252
2.752180, 0.906429
2.776728, 0.905138
2.800996, 0.903363
2.824976, 0.901085
2.848658, 0.898289
2.872035, 0.894957
2.895096, 0.891072
2.917835, 0.886617
2.940242, 0.881575
2.962308, 0.875928
2.984024, 0.869660
3.005383, 0.862754
3.026375, 0.855193
3.046992, 0.846959
3.067227, 0.838039
3.087082, 0.828440
